"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2013-01-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2013-01-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.73,"bereinigt"
"2013-01-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",954.61,"bereinigt"
"2013-01-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.16,"bereinigt"
"2013-01-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",109.97,"bereinigt"
"2013-01-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.55,"bereinigt"
"2013-01-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.48,"bereinigt"
"2013-01-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",960.68,"bereinigt"
"2013-01-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.38,"bereinigt"
"2013-01-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2013-01-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.6,"bereinigt"
"2013-01-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.5,"bereinigt"
"2013-01-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.4,"bereinigt"
"2013-01-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",7.67,"bereinigt"
"2013-01-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",4.82,"bereinigt"
"2013-01-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.78,"bereinigt"
"2013-01-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.2,"bereinigt"
"2013-01-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",-0.06,"bereinigt"
"2013-01-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",1.37,"bereinigt"
"2013-01-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.79,"bereinigt"
"2013-01-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.93,"bereinigt"
"2013-01-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.02,"bereinigt"
"2013-01-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",40.84,"bereinigt"
"2013-01-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2013-01-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-1.62,"bereinigt"
"2013-01-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.37,"bereinigt"
"2013-01-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.88,"bereinigt"
"2013-01-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2013-01-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.7,"bereinigt"
"2013-01-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.1,"bereinigt"
"2013-01-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.88,"bereinigt"
"2013-01-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",74.77,"bereinigt"
"2013-01-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",189.12,"bereinigt"
"2013-01-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.38,"bereinigt"
"2013-01-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.13,"bereinigt"
"2013-01-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.32,"bereinigt"
"2013-01-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",225.02,"bereinigt"
"2013-01-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.26,"bereinigt"
"2013-01-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.98,"bereinigt"
"2013-01-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.45,"bereinigt"
"2013-01-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",56.42,"bereinigt"
"2013-01-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",405.08,"bereinigt"
"2013-01-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.48,"bereinigt"
"2013-01-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.41,"bereinigt"
"2013-01-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.92,"bereinigt"
"2013-01-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",430.27,"bereinigt"
"2013-01-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.16,"bereinigt"
"2013-01-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.27,"bereinigt"
"2013-01-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.17,"bereinigt"
"2013-01-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",42.75,"bereinigt"
"2013-01-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",462.97,"bereinigt"
"2013-01-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.36,"bereinigt"
"2013-01-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.64,"bereinigt"
"2013-01-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.42,"bereinigt"
"2013-01-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",528.25,"bereinigt"
